country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000002,E07000126,South Ribble,SOURI_326638e768fb,139e22eee075
England,E12000002,E07000126,South Ribble,SOURI_97162e785b09;SOURI_6da5cb4854ab;SOURI_424cd3591da6,a1e443b4e589
England,E12000002,E07000126,South Ribble,SOURI_afb6fd4678a0,8befa07efc5f
England,E12000002,E07000126,South Ribble,SOURI_7bdbe6b38639;SOURI_15f711077c91,8a51345d7ff0
England,E12000002,E07000126,South Ribble,SOURI_a801fcf8a0e4,fc1539445789
England,E12000002,E07000126,South Ribble,SOURI_2b7a49c80da8,c99eaf5261df
England,E12000002,E07000126,South Ribble,SOURI_7473f4d43ba6,dfba93718146
England,E12000002,E07000126,South Ribble,SOURI_038b9495d87a,54d03e358bbb
England,E12000002,E07000126,South Ribble,SOURI_f2e24871e417,374a896af326
England,E12000002,E07000126,South Ribble,SOURI_135c23f39a17;SOURI_37d3aa2ca05d,e5daea2815d2
England,E12000002,E07000126,South Ribble,SOURI_f222a4b7c7d6,6e40f046a61b
England,E12000002,E07000126,South Ribble,SOURI_43ad396267f9,7a7a3ea8aa30
England,E12000002,E07000126,South Ribble,SOURI_ff89cbcf3eb1;SOURI_873312b5b7c8,23583d484dbf
England,E12000002,E07000126,South Ribble,SOURI_89559e0d6af3,a87c33883b23
England,E12000002,E07000126,South Ribble,SOURI_bcb364b07698;SOURI_eb7a03ed94ad,7f0ca0ce6c78
England,E12000002,E07000126,South Ribble,SOURI_44e158b464c3;SOURI_17ddd08f6a4f,d4e81df99bed
England,E12000002,E07000126,South Ribble,SOURI_59e9ee111558,64e892d08740
England,E12000002,E07000126,South Ribble,SOURI_a88727567300,293ec2ff66ec
England,E12000002,E07000126,South Ribble,SOURI_e822ef7d75d3;SOURI_9355aad2b01a,7212d946cc13
England,E12000002,E07000126,South Ribble,SOURI_91112ce4e559,4e92a10d956d
England,E12000002,E07000126,South Ribble,SOURI_05db721fcfed;SOURI_f21469df827b,607e1d3e1c48
England,E12000002,E07000126,South Ribble,SOURI_97f41593ba65;SOURI_b2630945bdff,f3b45e18baf6
England,E12000002,E07000126,South Ribble,SOURI_0f5c6bee6ebc,79f9f037498a
England,E12000002,E07000126,South Ribble,SOURI_33260e0d427c,806ba431562a
